LAMMPS data file. CGCMM style. atom_style atomic generated by VMD/TopoTools v1.2 on Fri Jan 30 19:49:54 GMT 2015
 8032 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers
 2 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types
 -0.092500 59.710501  xlo xhi
 -0.111000 60.312000  ylo yhi
 -12.390501 57.609499  zlo zhi

# Pair Coeffs
#
# 1  1
# 2  2

 Masses

 1 18.014999 # 1
 2 12.011000 # 2

 Atoms

53 1 13.800000 37.766998 42.441002 # 1
54 1 47.125999 5.349000 44.132999 # 1
55 1 17.302000 48.530998 29.765999 # 1
56 1 29.792999 47.987000 43.539001 # 1
57 1 56.697998 19.966999 27.833000 # 1
58 1 29.674999 40.913998 23.412001 # 1
59 1 43.714001 39.729000 15.429000 # 1
60 1 28.903000 30.782000 39.016998 # 1
61 1 21.115999 23.064999 30.957001 # 1
62 1 45.714001 57.348000 25.923000 # 1
63 1 39.480999 54.878998 15.231000 # 1
64 1 12.875000 1.631000 12.627000 # 1
65 1 39.908001 52.287998 38.153000 # 1
66 1 6.738000 50.493999 38.473999 # 1
67 1 17.369999 41.590000 17.921000 # 1
68 1 55.096001 2.657000 25.042999 # 1
69 1 45.582001 7.637000 27.242001 # 1
70 1 32.278000 53.691998 20.322001 # 1
71 1 6.493000 9.539001 24.471001 # 1
72 1 6.986000 2.769000 20.837000 # 1
73 1 36.307999 55.985001 39.703999 # 1
74 1 3.795000 1.913000 23.827999 # 1
75 1 8.020000 12.446000 27.867001 # 1
76 1 12.724000 43.742001 15.387000 # 1
77 1 34.722000 2.241000 29.518002 # 1
78 1 0.662000 59.758999 30.149002 # 1
79 1 45.425999 52.917000 34.202999 # 1
80 1 49.188999 11.195001 22.709999 # 1
81 1 23.848000 46.722000 20.118999 # 1
82 1 58.634998 49.111000 37.311001 # 1
83 1 23.118999 17.424999 40.923000 # 1
84 1 37.005001 13.428000 18.013000 # 1
85 1 11.342000 15.109000 18.845001 # 1
86 1 19.420000 5.614000 23.357000 # 1
87 1 14.979000 9.392000 38.583000 # 1
88 1 51.128998 12.362000 16.506001 # 1
89 1 9.462000 25.729000 22.837000 # 1
90 1 15.532001 25.355999 29.810001 # 1
91 1 19.243999 24.841999 35.936001 # 1
92 1 16.977999 41.682999 37.695999 # 1
93 1 17.958000 44.919998 44.811001 # 1
94 1 5.760000 15.065001 29.709999 # 1
95 1 37.118999 28.247999 37.776001 # 1
96 1 27.400000 14.149000 26.593000 # 1
97 1 47.779999 58.104000 15.527000 # 1
98 1 4.799000 19.272999 12.481000 # 1
99 1 52.285000 29.220999 21.417000 # 1
100 1 38.806000 40.015999 28.908001 # 1
101 1 48.010998 11.299000 13.328000 # 1
102 1 9.331000 8.091001 19.138000 # 1
103 1 3.013000 22.274000 19.788000 # 1
104 1 40.769001 11.098001 36.528000 # 1
105 1 14.306000 29.417999 18.021000 # 1
106 1 36.829998 57.585999 15.623000 # 1
107 1 26.230000 22.439999 12.377000 # 1
108 1 19.330999 36.612999 27.039001 # 1
109 1 2.437000 20.007000 23.236000 # 1
110 1 55.430000 9.655000 27.327000 # 1
111 1 52.362000 29.258999 28.112999 # 1
112 1 14.479000 34.243999 26.306000 # 1
113 1 42.535999 2.530000 37.834999 # 1
114 1 57.742001 53.006001 23.714001 # 1
115 1 25.257999 32.328999 28.765999 # 1
116 1 45.688000 9.916000 36.275002 # 1
117 1 41.881001 5.177000 31.256001 # 1
118 1 56.538998 49.822998 35.264999 # 1
119 1 23.717999 53.390999 44.383999 # 1
120 1 27.945999 16.123999 31.297001 # 1
121 1 28.536999 24.368999 33.195000 # 1
122 1 15.186000 0.961000 21.441000 # 1
123 1 51.146999 28.456999 19.105000 # 1
124 1 2.325000 27.828999 24.159000 # 1
125 1 7.370000 60.125000 14.173000 # 1
126 1 11.704000 32.736000 14.875000 # 1
127 1 11.111000 10.043000 18.857000 # 1
128 1 22.785000 47.191998 16.079000 # 1
129 1 47.202999 6.216000 24.473000 # 1
130 1 8.298000 55.169998 27.255001 # 1
131 1 50.835999 25.632000 32.285999 # 1
132 1 14.052000 24.651999 32.313999 # 1
133 1 16.424999 57.564999 40.137001 # 1
134 1 40.300999 39.876999 41.184002 # 1
135 1 48.280998 57.881001 18.143000 # 1
136 1 23.153999 23.153000 24.216000 # 1
137 1 34.528999 19.998999 41.881001 # 1
138 1 10.986000 7.464000 23.348000 # 1
139 1 29.879000 1.360000 35.205002 # 1
140 1 52.308998 46.666000 42.486000 # 1
141 1 8.745000 3.953000 18.326000 # 1
142 1 54.049999 20.105999 14.309000 # 1
143 1 22.779999 58.570999 37.153000 # 1
144 1 58.745998 49.124001 19.672001 # 1
145 1 41.903000 47.931999 40.168999 # 1
146 1 47.628998 47.424000 13.110001 # 1
147 1 37.194000 11.220000 45.154999 # 1
148 1 47.302998 43.903999 30.395000 # 1
149 1 33.009998 38.778999 21.230000 # 1
150 1 3.515000 45.766998 16.528999 # 1
151 1 40.188000 23.342999 34.019001 # 1
152 1 23.498999 21.896999 29.634998 # 1
153 1 46.577999 9.647000 25.880001 # 1
154 1 25.453999 43.232998 15.451000 # 1
155 1 56.702000 20.796999 35.800999 # 1
156 1 9.772000 43.348999 27.714001 # 1
157 1 1.884000 18.115000 18.808001 # 1
158 1 33.090000 53.280998 30.516998 # 1
159 1 24.323999 56.049000 24.313999 # 1
160 1 53.537998 57.870998 26.368000 # 1
161 1 0.284000 23.150000 20.105000 # 1
162 1 3.886000 57.267998 37.884998 # 1
163 1 57.714001 52.770000 32.053001 # 1
164 1 30.748999 29.799999 40.598000 # 1
165 1 47.267998 44.369999 13.871000 # 1
166 1 20.751999 2.238000 28.793999 # 1
167 1 41.889000 50.264000 12.348001 # 1
168 1 57.262001 1.289000 20.625000 # 1
169 1 11.203000 19.886000 37.830002 # 1
170 1 30.230000 42.034000 39.673000 # 1
171 1 19.656000 10.933001 19.813999 # 1
172 1 33.751999 41.530998 14.340000 # 1
173 1 50.482998 3.763000 29.792000 # 1
174 1 2.592000 54.931999 16.092001 # 1
175 1 5.628000 23.740999 29.966000 # 1
176 1 23.143000 7.858000 13.438000 # 1
177 1 40.939999 14.914001 16.782000 # 1
178 1 52.188999 26.789000 23.487000 # 1
179 1 1.309000 36.953999 28.516998 # 1
180 1 37.037998 56.690998 27.355000 # 1
181 1 44.079998 43.882000 42.070999 # 1
182 1 50.959999 7.163000 40.406002 # 1
183 1 44.139000 54.389000 13.770000 # 1
184 1 43.190998 12.967000 43.304001 # 1
185 1 25.258999 18.407000 23.021999 # 1
186 1 32.833000 16.729000 25.029999 # 1
187 1 29.191000 21.080999 19.072001 # 1
188 1 18.967999 37.263000 33.748001 # 1
189 1 52.321999 38.043999 30.702000 # 1
190 1 8.676001 43.906998 34.877998 # 1
191 1 23.692999 59.822998 39.573002 # 1
192 1 25.488998 10.977000 20.402000 # 1
193 1 37.607998 49.329998 27.021000 # 1
194 1 38.439999 39.707001 38.221001 # 1
195 1 3.940000 28.792999 22.215000 # 1
196 1 9.196000 8.539001 36.387001 # 1
197 1 57.599998 31.112000 25.219000 # 1
198 1 0.301000 46.937000 37.681000 # 1
199 1 20.660999 35.236000 12.782001 # 1
200 1 20.288000 46.563999 23.826000 # 1
201 1 7.414001 43.571999 15.255000 # 1
202 1 41.368000 17.563999 17.718000 # 1
203 1 46.555000 8.194000 21.200001 # 1
204 1 35.162998 6.867000 22.714001 # 1
205 1 20.168999 30.488998 22.624001 # 1
206 1 6.068000 42.658001 40.888000 # 1
207 1 55.445999 49.506001 31.119999 # 1
208 1 38.730999 6.516000 20.625999 # 1
209 1 42.944000 36.967999 41.390999 # 1
210 1 29.983999 7.838000 40.061001 # 1
211 1 47.454998 51.125000 35.524002 # 1
212 1 45.787998 2.311000 15.093000 # 1
213 1 47.756001 15.332000 41.569000 # 1
214 1 58.299999 55.285999 44.149002 # 1
215 1 53.159000 10.654000 30.050999 # 1
216 1 45.378998 56.660000 45.396999 # 1
217 1 11.032001 53.272999 19.088001 # 1
218 1 19.382999 0.043000 16.514000 # 1
219 1 20.147999 9.749001 41.911999 # 1
220 1 2.250000 30.556000 45.110001 # 1
221 1 30.254999 54.430000 42.119999 # 1
222 1 10.262000 13.613000 43.007999 # 1
223 1 49.327999 45.848999 33.133999 # 1
224 1 30.390999 3.915000 32.987999 # 1
225 1 55.479000 43.813999 24.309000 # 1
226 1 31.801998 33.832001 31.611000 # 1
227 1 32.508999 26.276999 44.724998 # 1
228 1 17.993000 8.658000 16.781000 # 1
229 1 51.764999 42.853001 25.824001 # 1
230 1 48.930000 33.082001 13.108000 # 1
231 1 35.535999 48.286999 15.894000 # 1
232 1 59.649998 44.829998 40.936001 # 1
233 1 53.334000 34.340000 25.886002 # 1
234 1 4.906000 35.397999 13.330000 # 1
235 1 23.278000 20.514000 25.847000 # 1
236 1 5.500000 55.133999 16.208000 # 1
237 1 49.382000 9.589000 31.407001 # 1
238 1 34.756001 1.640000 40.140999 # 1
239 1 30.502998 21.172998 28.980000 # 1
240 1 30.177999 40.947998 36.007999 # 1
241 1 6.692000 20.893000 20.534000 # 1
242 1 1.668000 54.347000 33.674999 # 1
243 1 45.812000 60.073997 25.950001 # 1
244 1 33.730000 18.550999 44.042999 # 1
245 1 13.585000 57.366001 24.399000 # 1
246 1 16.411999 16.129000 38.598999 # 1
247 1 5.119000 5.297000 37.303001 # 1
248 1 52.559998 53.476997 15.629000 # 1
249 1 52.077999 14.977000 16.257000 # 1
250 1 38.077999 44.380001 33.771999 # 1
251 1 9.308001 48.808998 39.813999 # 1
252 1 59.242001 4.539000 25.652000 # 1
253 1 34.987000 46.288998 20.594000 # 1
254 1 17.632999 8.566000 27.014999 # 1
255 1 25.109999 7.569000 18.202999 # 1
256 1 32.945999 23.401999 13.512000 # 1
257 1 41.059998 15.386001 35.313000 # 1
258 1 5.895000 1.934000 28.946999 # 1
259 1 34.123001 21.752998 30.059002 # 1
260 1 42.947998 32.427998 43.209999 # 1
261 1 17.493999 27.427999 14.779000 # 1
262 1 45.577999 22.081999 22.834000 # 1
263 1 25.351000 48.983997 32.450001 # 1
264 1 28.518000 49.770000 36.242001 # 1
265 1 38.375000 51.294998 45.378998 # 1
266 1 51.603001 14.326000 32.574001 # 1
267 1 49.105000 7.741000 35.910999 # 1
268 1 8.873000 27.668999 26.990000 # 1
269 1 38.708000 13.664001 41.995998 # 1
270 1 55.646999 25.976999 21.902000 # 1
271 1 15.710000 52.959999 24.350000 # 1
272 1 7.424000 39.159000 43.403999 # 1
273 1 16.469999 39.384998 29.354000 # 1
274 1 32.668999 58.040001 38.761002 # 1
275 1 51.259998 41.670998 23.362999 # 1
276 1 12.105000 7.107000 39.998001 # 1
277 1 42.638000 15.337001 12.702001 # 1
278 1 28.608999 42.257999 25.423000 # 1
279 1 26.983999 6.721000 19.884001 # 1
280 1 47.146999 38.022999 25.706001 # 1
281 1 38.806000 57.597000 33.209999 # 1
282 1 58.245998 34.040001 24.922001 # 1
283 1 51.632999 25.911999 19.589001 # 1
284 1 3.776000 48.371998 37.540001 # 1
285 1 45.989998 43.710999 37.705002 # 1
286 1 56.430000 12.857000 24.788000 # 1
287 1 31.673000 4.262000 17.170000 # 1
288 1 9.114000 49.405998 35.355000 # 1
289 1 9.016000 32.368999 13.932000 # 1
290 1 2.703000 12.414001 26.060001 # 1
291 1 59.476997 36.089001 14.583000 # 1
292 1 58.592999 24.987000 43.362000 # 1
293 1 14.133000 17.563000 12.341001 # 1
294 1 56.786999 32.251999 39.066002 # 1
295 1 2.755000 53.253998 37.674999 # 1
296 1 14.997000 0.597000 37.936001 # 1
297 1 5.980000 14.928000 17.947001 # 1
298 1 2.176000 46.354000 20.176001 # 1
299 1 46.769001 3.597000 41.670002 # 1
300 1 52.701000 1.352000 14.862000 # 1
301 1 27.983999 44.979000 35.202999 # 1
302 1 44.437000 10.088000 13.447001 # 1
303 1 13.556000 55.703999 18.450001 # 1
304 1 0.140000 37.638000 37.806999 # 1
305 1 30.359999 52.411999 16.184999 # 1
306 1 20.088999 32.228001 32.601002 # 1
307 1 11.048000 17.896000 14.827000 # 1
308 1 4.835000 14.977000 20.676001 # 1
309 1 42.133999 29.129999 12.775001 # 1
310 1 32.048000 15.714000 40.875999 # 1
311 1 44.723999 30.328999 27.105000 # 1
312 1 57.908001 59.841999 23.665001 # 1
313 1 51.610001 32.773998 42.945999 # 1
314 1 47.637001 41.681999 37.867001 # 1
315 1 58.855000 0.108000 32.188999 # 1
316 1 37.897999 24.084999 43.611000 # 1
317 1 34.737000 59.461998 41.935001 # 1
318 1 39.455997 9.977000 39.213001 # 1
319 1 23.046999 13.151000 13.676001 # 1
320 1 44.423000 6.677000 38.727001 # 1
321 1 0.649000 24.781000 35.884998 # 1
322 1 11.325000 15.363999 12.749001 # 1
323 1 54.172001 3.730000 39.765999 # 1
324 1 17.532000 3.722000 20.964001 # 1
325 1 41.403999 15.310000 21.783001 # 1
326 1 28.205999 46.313999 18.540001 # 1
327 1 33.278999 6.335000 19.000999 # 1
328 1 18.028999 60.374001 14.784000 # 1
329 1 27.379999 31.964001 13.567000 # 1
330 1 49.932999 11.032001 27.187000 # 1
331 1 58.200001 36.133999 17.025000 # 1
332 1 43.684998 24.304998 42.695000 # 1
333 1 41.125000 26.710999 38.563999 # 1
334 1 6.623000 26.522999 37.494999 # 1
335 1 0.035000 32.603001 23.033001 # 1
336 1 10.886001 22.193998 41.623001 # 1
337 1 47.791000 50.957001 44.764000 # 1
338 1 44.571999 26.066000 12.453000 # 1
339 1 32.731998 41.364998 33.505001 # 1
340 1 43.446999 34.702000 31.103001 # 1
341 1 56.820999 39.945000 16.373001 # 1
342 1 42.577999 55.073997 34.209999 # 1
343 1 21.285999 21.539999 33.620998 # 1
344 1 27.751999 39.382000 33.719002 # 1
345 1 44.686001 33.927998 18.294001 # 1
346 1 10.680000 11.418000 28.219000 # 1
347 1 2.422000 25.675999 13.698000 # 1
348 1 56.653000 8.986000 37.716999 # 1
349 1 11.328000 37.472000 41.184002 # 1
350 1 5.243000 5.429000 14.323000 # 1
351 1 53.514999 24.127998 43.504002 # 1
352 1 26.835999 43.651001 18.183001 # 1
353 1 30.208000 48.436001 39.548000 # 1
354 1 24.245998 38.201000 19.359001 # 1
355 1 32.765999 37.387001 17.028000 # 1
356 1 44.626999 50.509998 41.319000 # 1
357 1 28.289000 4.112000 26.698000 # 1
358 1 0.962000 24.070000 38.646999 # 1
359 1 54.757000 17.962999 15.664001 # 1
360 1 4.603000 34.319000 29.859001 # 1
361 1 10.427000 37.447998 28.536999 # 1
362 1 38.362999 7.758000 37.070000 # 1
363 1 6.912000 32.068001 22.125000 # 1
364 1 57.005001 4.246000 23.206001 # 1
365 1 57.850998 31.564999 31.507999 # 1
366 1 19.907999 20.588999 16.436001 # 1
367 1 18.004999 7.084000 29.223999 # 1
368 1 12.457000 28.080999 21.298000 # 1
369 1 50.104000 22.393000 43.702999 # 1
370 1 53.533001 38.113998 27.637001 # 1
371 1 53.746998 17.799999 38.497002 # 1
372 1 35.260998 54.578999 21.400002 # 1
373 1 45.822998 13.847000 23.346001 # 1
374 1 15.498000 57.686001 32.452000 # 1
375 1 21.938000 15.668000 24.609001 # 1
376 1 28.684999 53.557999 17.983000 # 1
377 1 18.452999 18.432999 42.236000 # 1
378 1 23.514000 36.667000 28.752998 # 1
379 1 21.632000 49.937000 20.942001 # 1
380 1 4.853000 56.619999 41.061001 # 1
381 1 32.058998 40.646000 43.887001 # 1
382 1 31.271000 17.415998 43.059002 # 1
383 1 25.231998 0.873000 29.577999 # 1
384 1 11.208000 11.713000 44.875000 # 1
385 1 14.573000 38.627998 45.394001 # 1
386 1 39.903999 22.834000 22.621000 # 1
387 1 54.675999 28.059000 23.817001 # 1
388 1 19.404999 49.042000 23.555000 # 1
389 1 10.092000 10.934000 21.591000 # 1
390 1 21.334999 3.184000 12.534000 # 1
391 1 36.733997 35.459999 30.837002 # 1
392 1 28.824999 35.364998 26.396999 # 1
393 1 43.642998 35.941998 27.799000 # 1
394 1 37.967999 38.141998 44.639000 # 1
395 1 9.303000 37.291000 13.479000 # 1
396 1 20.828999 6.103000 16.464001 # 1
397 1 0.768000 25.505999 45.327999 # 1
398 1 43.962997 0.475000 34.987000 # 1
399 1 49.616001 18.682999 15.301001 # 1
400 1 45.985001 23.212999 25.454000 # 1
401 1 42.829998 54.491001 17.879000 # 1
402 1 54.528000 21.646000 41.435001 # 1
403 1 43.771000 46.077999 32.641998 # 1
404 1 59.354000 40.826000 13.562000 # 1
405 1 0.955000 0.457000 26.288000 # 1
406 1 20.759998 31.243000 36.980999 # 1
407 1 28.240999 38.193001 27.569000 # 1
408 1 56.958000 1.091000 30.205002 # 1
409 1 38.691998 18.349998 17.534000 # 1
410 1 28.726000 52.986000 23.487000 # 1
411 1 5.307000 58.475998 13.867001 # 1
412 1 15.417001 16.349998 19.498001 # 1
413 1 22.497999 34.885998 32.118000 # 1
414 1 22.443998 30.372000 32.613998 # 1
415 1 26.257000 52.387001 40.818001 # 1
416 1 41.568001 55.181999 26.473000 # 1
417 1 47.688000 7.278000 41.714001 # 1
418 1 9.994000 26.727999 13.361000 # 1
419 1 19.995998 54.373001 27.041000 # 1
420 1 11.387000 11.268001 12.680000 # 1
421 1 19.788000 12.458000 26.567001 # 1
422 1 30.834999 50.308998 43.325001 # 1
423 1 2.551000 19.387999 31.150002 # 1
424 1 8.322001 52.005001 27.866001 # 1
425 1 5.394000 38.396999 35.224998 # 1
426 1 53.459999 44.395000 14.804000 # 1
427 1 52.777000 17.516998 18.041000 # 1
428 1 26.750999 21.508999 40.563000 # 1
429 1 48.601997 58.382999 41.534000 # 1
430 1 2.127000 48.427998 29.516998 # 1
431 1 32.758999 23.050999 17.507000 # 1
432 1 59.496998 8.958000 20.742001 # 1
433 1 30.816999 4.025000 44.159000 # 1
434 1 59.533001 55.601997 28.909000 # 1
435 1 2.706000 59.391998 21.230000 # 1
436 1 7.093000 23.893999 14.098001 # 1
437 1 2.116000 10.320001 16.763000 # 1
438 1 0.971000 32.431999 32.660000 # 1
439 1 10.209001 50.992001 37.688000 # 1
440 1 58.416000 19.445000 41.847000 # 1
441 1 10.962000 42.994999 35.861000 # 1
442 1 53.726997 48.078999 25.535000 # 1
443 1 18.834000 57.000999 25.095001 # 1
444 1 33.405998 30.401999 29.674000 # 1
445 1 10.111000 15.487000 25.498001 # 1
446 1 44.305000 39.793999 40.591999 # 1
447 1 43.099998 52.084999 35.805000 # 1
448 1 50.526001 44.389000 42.548000 # 1
449 1 9.055000 41.688000 13.225000 # 1
450 1 50.111000 43.723999 31.087002 # 1
451 1 7.805000 35.820999 44.336998 # 1
452 1 50.733997 34.677998 31.036999 # 1
453 1 51.966000 4.761000 43.993000 # 1
454 1 0.364000 29.431999 34.337002 # 1
455 1 56.612000 12.868000 28.276001 # 1
456 1 50.549000 58.188999 25.721001 # 1
457 1 59.181999 11.615000 18.145000 # 1
458 1 57.959000 17.099998 22.894001 # 1
459 1 30.515999 38.696999 30.840000 # 1
460 1 54.071999 53.285000 18.605000 # 1
461 1 20.278999 24.571999 16.999001 # 1
462 1 33.520000 21.348000 22.361000 # 1
463 1 39.441998 21.299999 17.466999 # 1
464 1 44.112999 59.260998 32.324001 # 1
465 1 51.148998 18.355000 40.160999 # 1
466 1 26.016998 16.382000 25.778999 # 1
467 1 40.340000 36.947998 42.807999 # 1
468 1 35.243999 27.518000 42.119999 # 1
469 1 56.829998 17.726999 25.552000 # 1
470 1 9.154000 30.686998 19.355000 # 1
471 1 28.851999 0.628000 38.194000 # 1
472 1 10.478001 3.161000 31.106998 # 1
473 1 24.816999 45.001999 23.914001 # 1
474 1 47.097000 32.395000 19.477001 # 1
475 1 49.322998 3.449000 41.019001 # 1
476 1 46.826000 50.750999 23.966000 # 1
477 1 28.198999 35.098999 40.369999 # 1
478 1 40.556000 42.197998 39.813000 # 1
479 1 33.396000 58.473000 26.079000 # 1
480 1 36.476997 0.532000 36.724998 # 1
481 1 21.175999 38.223000 44.681000 # 1
482 1 23.143999 1.295000 38.944000 # 1
483 1 26.397999 34.132000 14.658000 # 1
484 1 1.179000 53.210999 25.837000 # 1
485 1 14.677000 24.719000 36.231998 # 1
486 1 37.069000 55.050999 12.428000 # 1
487 1 40.196999 15.575999 14.183001 # 1
488 1 40.117001 34.531998 30.658001 # 1
489 1 58.329998 1.611000 23.244999 # 1
490 1 40.808998 20.799999 28.759998 # 1
491 1 10.860001 7.658000 15.842000 # 1
492 1 40.669998 19.858000 13.799000 # 1
493 1 32.729000 52.920998 38.522999 # 1
494 1 42.021000 46.723999 30.163002 # 1
495 1 47.667000 17.890999 26.915001 # 1
496 1 25.956999 26.448999 22.657001 # 1
497 1 37.646999 41.000000 41.995998 # 1
498 1 27.132000 30.472000 18.472000 # 1
499 1 34.674000 40.038998 44.326000 # 1
500 1 49.660000 23.536999 28.870998 # 1
501 1 41.875999 46.396000 15.191000 # 1
502 1 26.212000 59.089001 23.077999 # 1
503 1 0.221000 39.083000 45.177998 # 1
504 1 23.504999 6.125000 16.037001 # 1
505 1 32.500000 52.836998 41.318001 # 1
506 1 23.394999 34.674000 14.284000 # 1
507 1 24.106998 31.306999 39.542000 # 1
508 1 14.684000 41.763000 17.680000 # 1
509 1 42.716999 25.532000 24.531000 # 1
510 1 16.163000 5.620000 33.283001 # 1
511 1 45.951000 39.757000 45.285999 # 1
512 1 34.835999 38.777000 29.240002 # 1
513 1 22.081999 52.731998 20.056999 # 1
514 1 5.198000 28.823000 38.050999 # 1
515 1 48.181999 53.966999 26.327000 # 1
516 1 8.726000 1.124000 32.263000 # 1
517 1 0.399000 58.695999 20.345001 # 1
518 1 58.334000 31.266998 19.886000 # 1
519 1 46.472000 56.974998 31.413002 # 1
520 1 30.170000 13.059000 20.246000 # 1
521 1 38.601997 6.189000 27.933001 # 1
522 1 35.237000 30.172998 40.671001 # 1
523 1 0.588000 4.579000 28.390999 # 1
524 1 35.063999 7.659000 43.599998 # 1
525 1 32.723000 14.368000 14.528000 # 1
526 1 42.209999 3.757000 27.355999 # 1
527 1 17.649000 22.884998 28.516998 # 1
528 1 36.612000 8.703000 32.560001 # 1
529 1 13.495000 27.818998 27.251999 # 1
530 1 29.125999 55.340000 36.983002 # 1
531 1 30.002998 25.317999 42.089001 # 1
532 1 23.283998 10.454000 24.331001 # 1
533 1 32.714001 55.691998 28.965000 # 1
534 1 13.021000 28.633999 35.848999 # 1
535 1 24.740999 23.348000 33.439999 # 1
536 1 14.114000 56.848999 40.194000 # 1
537 1 59.172001 46.566998 24.274000 # 1
538 1 57.979000 43.253998 14.923000 # 1
539 1 8.354000 30.563999 34.416000 # 1
540 1 36.398998 30.963999 16.329000 # 1
541 1 29.653000 1.177000 15.681000 # 1
542 1 30.664999 12.588000 43.563000 # 1
543 1 34.681999 45.424000 32.541000 # 1
544 1 47.632000 43.851997 34.359001 # 1
545 1 27.932999 59.235001 13.819000 # 1
546 1 12.735001 38.313999 26.569000 # 1
547 1 15.249001 60.346001 28.202999 # 1
548 1 24.719000 43.175999 25.792999 # 1
549 1 44.070999 49.887001 18.673000 # 1
550 1 3.067000 58.868000 43.167000 # 1
551 1 26.271000 40.495998 17.235001 # 1
552 1 17.620998 30.219999 41.410000 # 1
553 1 25.351999 15.470000 37.056999 # 1
554 1 21.772999 34.667999 34.670002 # 1
555 1 9.576000 59.637001 35.756001 # 1
556 1 25.488998 18.816000 19.936001 # 1
557 1 59.092999 24.907999 19.699001 # 1
558 1 41.077999 28.643000 40.715000 # 1
559 1 20.674999 26.386000 43.693001 # 1
560 1 12.057000 4.030000 14.925000 # 1
561 1 27.591000 15.811000 44.571999 # 1
562 1 27.796999 11.062000 41.373001 # 1
563 1 14.274000 31.749001 26.999001 # 1
564 1 44.063999 36.971001 23.144001 # 1
565 1 23.546000 1.858000 34.451000 # 1
566 1 22.636999 8.593000 19.020000 # 1
567 1 54.058998 39.776001 40.340000 # 1
568 1 41.035999 54.258999 23.873001 # 1
569 1 56.424999 3.684000 27.253000 # 1
570 1 7.377000 59.383999 22.069000 # 1
571 1 36.686001 29.473999 45.362999 # 1
572 1 35.889000 39.007000 25.271999 # 1
573 1 31.122999 27.889000 31.115002 # 1
574 1 25.233999 59.628998 17.117001 # 1
575 1 25.695999 45.896999 13.548000 # 1
576 1 54.878998 30.651999 14.441000 # 1
577 1 7.548000 16.587999 16.851000 # 1
578 1 45.327000 41.542999 16.378000 # 1
579 1 42.934998 5.663000 43.078999 # 1
580 1 42.369999 16.577999 41.825001 # 1
581 1 31.943001 19.077999 29.216999 # 1
582 1 42.139000 12.179000 23.097000 # 1
583 1 40.425999 6.417000 40.645000 # 1
584 1 8.070001 33.528000 18.589001 # 1
585 1 28.181000 49.962997 23.723999 # 1
586 1 1.347000 59.666000 36.229000 # 1
